,ID,Gender,Car,Realty,Children,Salary,Income_Type,Education,Family_Status,House_Type,AGE,EXPERIENCE,Occupation_Type,Family_Size,Risk,ACCOUNT_DURATION
14199,5056082,0,0,0,1,180000.0,2,1,0,0,31.1,10.3,8,3.0,1,52
14200,5056084,0,0,1,3,180000.0,2,1,0,0,43.1,19.474999999999998,3,5.0,0,13
14201,5056085,0,0,1,3,180000.0,2,1,0,0,43.1,19.474999999999998,3,5.0,0,37
14203,5056087,0,0,1,3,180000.0,2,1,0,0,43.1,19.474999999999998,3,5.0,0,8
14205,5056090,0,0,1,3,180000.0,2,1,0,0,43.1,19.474999999999998,3,5.0,0,3
14207,5056092,0,0,1,3,180000.0,2,1,0,0,43.1,19.474999999999998,3,5.0,0,2
14208,5056095,0,0,1,0,112500.0,0,2,0,0,62.1,0.0,12,2.0,0,33
14209,5056096,0,0,1,0,112500.0,0,2,0,0,62.1,0.0,12,2.0,0,40
14210,5056097,0,0,1,0,112500.0,0,2,0,0,62.1,0.0,12,2.0,0,25
14211,5056098,0,0,1,0,112500.0,0,2,0,0,62.1,0.0,12,2.0,0,32
14212,5056102,0,1,0,1,380250.0,2,1,0,0,43.11,0.5,15,3.0,0,53
14213,5056103,0,0,1,0,117000.0,2,2,1,3,56.5,1.7,3,1.0,0,37
14214,5056107,0,0,1,0,117000.0,2,2,1,3,56.5,1.7,3,1.0,0,30
14215,5056111,0,0,0,2,99000.0,2,2,0,0,39.4,12.9,1,4.0,0,39
14216,5056112,0,0,0,2,99000.0,2,2,0,0,39.4,12.9,1,4.0,0,38
14217,5056113,0,0,0,2,99000.0,2,2,0,0,39.4,12.9,1,4.0,0,50
14219,5056116,0,0,0,2,99000.0,2,2,0,0,39.4,12.9,1,4.0,0,33
14220,5056117,1,1,1,0,270000.0,2,1,0,0,48.6,19.474999999999998,10,2.0,0,32
14221,5056122,0,0,1,0,67500.0,0,2,0,0,66.7,0.0,12,2.0,0,25
14222,5056123,0,0,1,0,67500.0,0,2,0,0,66.7,0.0,12,2.0,0,2
14223,5056127,1,0,1,0,117000.0,2,2,0,0,48.1,14.1,8,2.0,0,10
14224,5056128,1,0,1,0,117000.0,2,2,0,0,48.1,14.1,8,2.0,0,39
14225,5056129,1,0,1,0,117000.0,2,2,0,0,48.1,14.1,8,2.0,0,54
14226,5056130,0,0,1,0,135000.0,2,2,1,3,35.4,4.7,8,1.0,0,2
14227,5056131,0,0,1,0,135000.0,2,2,1,3,35.4,4.7,8,1.0,0,1
14228,5056132,0,1,1,0,108000.0,2,2,0,0,55.0,19.474999999999998,9,2.0,0,6
14229,5056134,1,1,1,0,202500.0,2,1,0,0,47.2,2.4,17,2.0,0,26
14230,5056135,1,1,1,0,202500.0,2,1,0,0,47.2,2.4,17,2.0,0,16
14231,5056137,1,1,1,0,202500.0,2,1,0,0,47.2,2.4,17,2.0,0,28
14232,5056138,1,1,1,0,202500.0,2,1,0,0,47.2,2.4,17,2.0,0,20
14233,5056139,1,1,1,0,202500.0,2,1,0,0,47.2,2.4,17,2.0,0,13
14234,5056142,1,1,0,0,157500.0,2,2,0,0,64.2,19.474999999999998,8,2.0,0,29
14235,5056143,1,1,0,0,157500.0,2,2,0,0,64.2,19.474999999999998,8,2.0,0,39
14236,5056144,1,1,0,0,157500.0,2,2,0,0,64.2,19.474999999999998,8,2.0,0,32
14238,5056147,1,1,0,0,157500.0,2,2,0,0,64.2,19.474999999999998,8,2.0,0,13
14239,5056149,1,1,0,0,157500.0,2,2,0,0,64.2,19.474999999999998,8,2.0,0,41
14240,5056151,1,1,1,0,180000.0,2,2,0,0,41.2,3.1,10,2.0,0,20
14241,5056152,1,1,1,0,180000.0,2,2,0,0,41.2,3.1,10,2.0,0,36
14242,5056153,1,1,1,0,180000.0,2,2,0,0,41.2,3.1,10,2.0,0,17
14243,5056155,1,1,1,0,180000.0,2,2,0,0,41.2,3.1,10,2.0,0,19
14244,5056159,0,0,1,0,216000.0,2,2,0,0,49.6,17.1,6,2.0,0,54
14245,5056160,0,0,1,0,216000.0,2,2,0,0,49.6,17.1,6,2.0,0,32
14248,5056163,0,0,1,0,216000.0,2,2,0,0,49.6,17.1,6,2.0,0,53
14250,5056165,0,0,0,0,208350.0,0,1,0,0,59.8,0.0,12,2.0,0,40
14251,5056166,0,0,0,0,208350.0,0,1,0,0,59.8,0.0,12,2.0,0,10
14252,5056167,0,0,0,0,208350.0,0,1,0,0,59.8,0.0,12,2.0,0,17
14254,5056169,0,0,0,0,208350.0,0,1,0,0,59.8,0.0,12,2.0,0,4
14255,5056175,0,0,1,2,85500.0,2,2,0,0,27.7,0.8,15,4.0,0,5
14256,5056176,0,0,1,2,85500.0,2,2,0,0,27.7,0.8,15,4.0,0,4
14257,5056177,0,0,1,2,85500.0,2,2,0,0,27.7,0.8,15,4.0,0,3
14258,5056178,0,0,1,0,202500.0,2,1,0,0,26.5,0.7,12,2.0,0,24
14259,5056179,0,0,1,0,202500.0,2,1,0,0,26.5,0.7,12,2.0,0,13
14260,5056180,0,0,1,0,202500.0,2,1,0,0,26.5,0.7,12,2.0,0,16
14263,5056183,0,0,1,0,202500.0,2,1,0,0,26.5,0.7,12,2.0,0,2
14264,5056184,0,0,1,0,38700.0,2,2,0,0,48.4,19.474999999999998,12,2.0,0,14
14265,5056185,0,0,1,0,157500.0,2,2,0,0,38.8,5.9,12,2.0,0,13
14266,5056186,1,0,1,0,157500.0,2,2,0,0,27.5,2.2,8,2.0,0,24
14267,5056187,1,0,1,0,157500.0,2,2,0,0,27.5,2.2,8,2.0,0,16
14268,5056188,1,0,1,0,157500.0,2,2,0,0,27.5,2.2,8,2.0,0,10
14269,5056189,1,0,1,0,157500.0,2,2,0,0,27.5,2.2,8,2.0,0,15
14270,5056192,0,0,1,0,144000.0,0,2,0,0,54.8,0.0,12,2.0,0,18
14271,5056193,0,0,1,0,144000.0,0,2,0,0,54.8,0.0,12,2.0,0,22
14272,5056194,0,0,1,0,144000.0,0,2,0,0,54.8,0.0,12,2.0,0,10
14273,5056200,0,1,1,0,157500.0,2,1,0,0,59.11,4.1,6,2.0,0,53
14274,5056201,0,1,1,0,157500.0,2,1,0,0,59.11,4.1,6,2.0,0,59
14275,5056202,0,1,1,0,157500.0,2,1,0,0,59.11,4.1,6,2.0,0,17
14276,5056203,0,1,1,0,157500.0,2,1,0,0,59.11,4.1,6,2.0,0,4
14277,5056210,0,0,0,1,180000.0,2,2,0,3,29.6,7.1,12,3.0,0,42
14278,5056216,0,0,0,1,180000.0,2,2,0,3,29.6,7.1,12,3.0,0,48
14280,5056218,0,0,0,1,180000.0,2,2,0,3,29.6,7.1,12,3.0,0,12
14281,5056219,0,0,0,1,180000.0,2,2,0,3,29.6,7.1,12,3.0,0,5
14282,5056222,0,0,0,1,180000.0,2,2,0,3,29.6,7.1,12,3.0,0,13
14283,5056224,0,0,0,1,180000.0,2,2,0,3,29.6,7.1,12,3.0,0,49
14284,5056225,0,0,0,1,180000.0,2,2,0,3,29.6,7.1,12,3.0,0,53
14285,5056226,0,0,0,1,180000.0,2,2,0,3,29.6,7.1,12,3.0,0,17
14286,5056227,0,0,1,0,40500.0,2,2,0,0,34.1,13.6,1,2.0,0,27
14287,5056228,0,0,1,0,40500.0,2,2,0,0,34.1,13.6,1,2.0,0,37
14288,5056229,0,0,1,0,40500.0,2,2,0,0,34.1,13.6,1,2.0,0,41
14289,5056230,0,0,1,0,40500.0,2,2,0,0,34.1,13.6,1,2.0,0,11
14290,5056231,0,0,1,0,40500.0,2,2,0,0,34.1,13.6,1,2.0,0,28
14291,5056235,0,0,1,0,40500.0,2,2,0,0,34.1,13.6,1,2.0,0,44
14293,5056237,0,0,1,0,40500.0,2,2,0,0,34.1,13.6,1,2.0,0,30
14294,5056238,0,0,1,0,40500.0,2,2,0,0,34.1,13.6,1,2.0,0,4
14295,5058244,0,0,1,0,90000.0,2,1,0,0,35.2,1.5,3,2.0,0,9
14296,5058246,0,0,1,0,90000.0,2,1,0,0,35.2,1.5,3,2.0,0,4
14297,5058247,0,0,1,0,90000.0,2,1,0,0,35.2,1.5,3,2.0,0,3
14300,5058250,0,0,1,0,90000.0,2,1,0,0,35.2,1.5,3,2.0,0,2
14301,5058251,0,0,1,0,90000.0,2,1,0,0,35.2,1.5,3,2.0,0,17
14302,5058252,0,0,1,0,90000.0,2,1,0,0,35.2,1.5,3,2.0,0,18
14304,5058254,1,0,1,1,157500.0,2,2,0,0,23.5,1.1,3,3.0,0,13
14305,5058255,1,0,1,1,157500.0,2,2,0,0,23.5,1.1,3,3.0,0,18
14306,5058256,1,0,1,1,157500.0,2,2,0,0,23.5,1.1,3,3.0,0,28
14307,5058257,1,0,0,1,225000.0,2,2,0,3,48.11,5.2,4,3.0,0,22
14308,5058258,1,0,0,1,225000.0,2,2,0,3,48.11,5.2,4,3.0,0,14
14309,5058259,1,0,0,1,225000.0,2,2,0,3,48.11,5.2,4,3.0,0,29
14310,5058260,1,0,0,1,225000.0,2,2,0,3,48.11,5.2,4,3.0,0,2
14311,5058261,1,0,0,1,225000.0,2,2,0,3,48.11,5.2,4,3.0,0,7
14314,5058264,1,0,0,1,225000.0,2,2,0,3,48.11,5.2,4,3.0,0,26
14315,5058265,1,0,0,1,225000.0,2,2,0,3,48.11,5.2,4,3.0,0,6
14316,5058266,1,0,0,1,225000.0,2,2,0,3,48.11,5.2,4,3.0,0,8
14317,5058267,1,0,0,1,225000.0,2,2,0,3,48.11,5.2,4,3.0,0,10
14318,5058268,1,0,0,1,225000.0,2,2,0,3,48.11,5.2,4,3.0,0,18
14320,5058270,0,0,1,0,135000.0,2,2,0,0,53.8,11.9,9,2.0,0,15
14321,5058271,0,0,1,0,135000.0,2,2,0,0,53.8,11.9,9,2.0,0,9
14323,5058273,0,0,1,0,135000.0,2,2,0,0,53.8,11.9,9,2.0,0,18
14324,5058274,0,0,1,0,306000.0,2,1,0,0,40.9,9.5,12,2.0,0,46
14325,5058276,0,0,1,0,306000.0,2,1,0,0,40.9,9.5,12,2.0,0,9
14326,5058280,0,0,1,0,306000.0,2,1,0,0,40.9,9.5,12,2.0,0,52
14328,5058282,0,0,1,0,306000.0,2,1,0,0,40.9,9.5,12,2.0,0,31
14329,5058284,0,0,1,0,306000.0,2,1,0,0,40.9,9.5,12,2.0,0,29
14330,5058285,0,0,1,0,306000.0,2,1,0,0,40.9,9.5,12,2.0,0,37
14331,5058286,0,0,1,0,306000.0,2,1,0,0,40.9,9.5,12,2.0,0,23
14332,5058290,0,0,1,0,288000.0,2,2,1,0,44.4,0.3,13,1.0,0,11
14333,5058291,0,0,1,0,288000.0,2,2,1,0,44.4,0.3,13,1.0,0,17
14334,5058292,0,0,1,0,288000.0,2,2,1,0,44.4,0.3,13,1.0,0,8
14335,5058293,0,0,1,0,288000.0,2,2,1,0,44.4,0.3,13,1.0,0,18
14338,5058296,0,1,1,0,162000.0,2,1,0,0,48.1,4.8,10,2.0,0,34
14339,5058297,0,1,1,0,162000.0,2,1,0,0,48.1,4.8,10,2.0,0,22
14340,5058298,0,0,1,0,135000.0,0,2,1,0,63.5,0.0,12,1.0,0,7
14341,5058299,0,0,1,0,135000.0,0,2,1,0,63.5,0.0,12,1.0,0,35
14342,5058300,0,0,1,0,135000.0,0,2,1,0,63.5,0.0,12,1.0,0,47
14343,5058301,0,0,1,0,135000.0,0,2,1,0,63.5,0.0,12,1.0,0,15
14344,5058302,0,0,1,0,135000.0,0,2,1,0,63.5,0.0,12,1.0,0,32
14345,5058305,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,10
14346,5058306,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,5
14347,5112591,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,14
14348,5112592,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,15
14349,5112593,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,41
14350,5112594,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,45
14351,5112597,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,2
14352,5112598,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,11
14353,5112599,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,20
14354,5112600,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,25
14355,5112601,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,18
14358,5112604,0,0,1,0,103500.0,2,2,0,0,61.6,19.474999999999998,10,2.0,0,17
14360,5058307,1,1,1,0,202500.0,2,2,1,0,27.4,1.2,4,1.0,0,7
14362,5058309,1,1,1,0,202500.0,2,2,1,0,27.4,1.2,4,1.0,0,21
14364,5058315,0,0,1,0,135000.0,0,1,1,0,56.8,0.0,12,1.0,0,20
14365,5058316,0,0,1,0,247500.0,2,2,0,0,47.0,18.7,8,2.0,0,31
14366,5058317,0,0,1,0,247500.0,2,2,0,0,47.0,18.7,8,2.0,0,2
14367,5058318,0,0,1,0,247500.0,2,2,0,0,47.0,18.7,8,2.0,0,18
14370,5058321,1,1,1,0,180000.0,2,2,0,0,29.11,3.9,12,2.0,0,13
14371,5058322,0,0,1,0,49500.0,0,2,0,0,59.7,0.0,12,2.0,0,26
14372,5058323,0,0,1,0,49500.0,0,2,0,0,59.7,0.0,12,2.0,0,12
14373,5058324,0,0,1,0,49500.0,0,2,0,0,59.7,0.0,12,2.0,0,30
14374,5058325,0,0,1,0,49500.0,0,2,0,0,59.7,0.0,12,2.0,0,21
14375,5058326,0,0,1,0,49500.0,0,2,0,0,59.7,0.0,12,2.0,0,20
14376,5058327,0,0,1,0,99000.0,0,2,0,0,58.11,0.0,12,2.0,0,14
14377,5058328,0,0,1,0,99000.0,0,2,0,0,58.11,0.0,12,2.0,0,38
14378,5058329,0,0,1,0,99000.0,0,2,0,0,58.11,0.0,12,2.0,0,13
14379,5058330,0,0,1,0,99000.0,0,2,0,0,58.11,0.0,12,2.0,0,15
14381,5058335,0,0,1,0,63000.0,2,2,0,0,54.6,4.3,6,2.0,0,9
14382,5058336,0,0,1,0,63000.0,2,2,0,0,54.6,4.3,6,2.0,0,46
14383,5058338,0,0,1,0,63000.0,2,2,0,0,54.6,4.3,6,2.0,0,60
14384,5058339,0,0,1,0,63000.0,2,2,0,0,54.6,4.3,6,2.0,0,5
14386,5058342,0,0,1,0,63000.0,2,2,0,0,54.6,4.3,6,2.0,0,25
14387,5058343,0,0,1,0,63000.0,2,2,0,0,54.6,4.3,6,2.0,0,12
14388,5058344,0,0,1,0,63000.0,2,2,0,0,54.6,4.3,6,2.0,0,10
14389,5058345,0,0,1,0,99000.0,0,1,1,0,67.5,0.0,12,1.0,1,56
14390,5058351,0,0,1,0,99000.0,0,1,1,0,67.5,0.0,12,1.0,0,21
14391,5058353,0,0,1,0,99000.0,0,1,1,0,67.5,0.0,12,1.0,0,7
14392,5058355,0,0,0,0,135000.0,2,2,0,0,27.1,5.6,8,2.0,0,10
14393,5058356,0,0,0,0,135000.0,2,2,0,0,27.1,5.6,8,2.0,0,52
14394,5058357,0,0,0,0,135000.0,2,2,0,0,27.1,5.6,8,2.0,0,2
14395,5058358,1,1,0,0,380250.0,2,2,1,2,28.9,4.8,15,1.0,0,14
14396,5058359,1,1,0,0,380250.0,2,2,1,2,28.9,4.8,15,1.0,0,11
14397,5058360,1,1,0,0,380250.0,2,2,1,2,28.9,4.8,15,1.0,0,13
14399,5058362,0,0,1,0,157500.0,0,2,0,0,63.5,0.0,12,2.0,0,4
14400,5058363,0,0,1,0,157500.0,0,2,0,0,63.5,0.0,12,2.0,0,30
14401,5058364,0,0,1,0,157500.0,0,2,0,0,63.5,0.0,12,2.0,0,26
14402,5058365,0,0,1,0,108000.0,0,2,1,0,58.1,0.0,12,1.0,0,10
14403,5058366,0,0,0,0,90000.0,0,2,1,1,55.1,0.0,12,1.0,1,52
14404,5058369,0,0,1,0,117000.0,2,2,0,0,47.1,0.11,12,2.0,0,61
14405,5058371,0,0,1,0,117000.0,2,2,0,0,47.1,0.11,12,2.0,0,55
14406,5058372,0,0,1,0,117000.0,2,2,0,0,47.1,0.11,12,2.0,0,5
14407,5058373,0,0,1,1,225000.0,2,1,0,0,31.7,2.11,4,3.0,0,19
14408,5058374,0,0,1,1,225000.0,2,1,0,0,31.7,2.11,4,3.0,0,30
14409,5058375,0,0,1,1,225000.0,2,1,0,0,31.7,2.11,4,3.0,0,37
14410,5058376,0,0,1,1,225000.0,2,1,0,0,31.7,2.11,4,3.0,0,8
14412,5058378,0,0,0,0,121500.0,2,2,0,0,49.4,19.474999999999998,8,2.0,0,13
14415,5058381,0,0,0,0,121500.0,2,2,0,0,49.4,19.474999999999998,8,2.0,0,8
14416,5058382,0,0,0,0,112500.0,2,1,1,0,25.1,0.4,3,1.0,0,7
14417,5058383,1,0,1,0,166500.0,0,2,0,0,57.7,0.0,12,2.0,0,15
14418,5058384,1,0,1,0,166500.0,0,2,0,0,57.7,0.0,12,2.0,0,52
14419,5058385,1,0,1,0,166500.0,0,2,0,0,57.7,0.0,12,2.0,0,37
14420,5058386,1,0,1,0,166500.0,0,2,0,0,57.7,0.0,12,2.0,0,20
14421,5058387,1,0,1,0,166500.0,0,2,0,0,57.7,0.0,12,2.0,0,16
14422,5058390,0,0,1,0,81000.0,2,2,0,0,41.11,3.7,12,2.0,0,11
14423,5058392,0,0,1,0,112500.0,0,2,1,0,52.12,0.0,12,1.0,0,37
14424,5058393,1,0,1,0,121500.0,0,1,0,0,58.8,0.0,12,2.0,0,12
14425,5058394,1,0,1,0,121500.0,0,1,0,0,58.8,0.0,12,2.0,0,11
14426,5058395,1,0,1,0,121500.0,0,1,0,0,58.8,0.0,12,2.0,0,37
14427,5058396,0,0,1,0,54000.0,2,2,0,0,51.1,19.474999999999998,12,2.0,0,18
14428,5058397,0,0,1,0,54000.0,2,2,0,0,51.1,19.474999999999998,12,2.0,0,10
14430,5058399,0,0,1,0,54000.0,2,2,0,0,51.1,19.474999999999998,12,2.0,0,17
14431,5058400,0,0,1,0,54000.0,2,2,0,0,51.1,19.474999999999998,12,2.0,0,11
14434,5058405,1,1,1,0,247500.0,2,1,0,0,35.2,7.1,10,2.0,0,5
14435,5058406,1,1,1,0,247500.0,2,1,0,0,35.2,7.1,10,2.0,0,14
14436,5058407,1,1,1,0,247500.0,2,1,0,0,35.2,7.1,10,2.0,0,47
14437,5058408,1,1,1,0,247500.0,2,1,0,0,35.2,7.1,10,2.0,0,31
14438,5058409,1,1,1,0,247500.0,2,1,0,0,35.2,7.1,10,2.0,0,12
14439,5058411,1,1,0,0,270000.0,2,1,1,3,29.8,2.11,12,1.0,0,19
14440,5058412,1,1,0,0,270000.0,2,1,1,3,29.8,2.11,12,1.0,0,4
14441,5058414,0,0,1,1,108000.0,2,2,0,0,38.5,8.11,3,3.0,0,13
14442,5058415,0,0,1,1,108000.0,2,2,0,0,38.5,8.11,3,3.0,0,16
14443,5058416,0,0,1,1,108000.0,2,2,0,0,38.5,8.11,3,3.0,0,37
14444,5058418,0,0,1,1,108000.0,2,2,0,0,38.5,8.11,3,3.0,0,20
14448,5058422,0,0,1,1,108000.0,2,2,0,0,38.5,8.11,3,3.0,0,53
14450,5058424,0,0,1,1,108000.0,2,2,0,0,38.5,8.11,3,3.0,0,36
14452,5058428,0,1,0,1,315000.0,2,1,0,0,39.8,6.1,0,3.0,0,27
14454,5058430,0,1,0,1,315000.0,2,1,0,0,39.8,6.1,0,3.0,0,28
14456,5058433,0,1,0,1,315000.0,2,1,0,0,39.8,6.1,0,3.0,0,26
14457,5058434,0,1,0,1,315000.0,2,1,0,0,39.8,6.1,0,3.0,0,22
14458,5058435,0,1,1,0,135000.0,2,1,0,0,57.3,0.3,15,2.0,0,8
14459,5058436,0,1,1,0,135000.0,2,1,0,0,57.3,0.3,15,2.0,0,3
14464,5058441,0,1,1,3,90000.0,0,2,1,0,64.1,0.0,12,4.0,0,5
14471,5058450,0,0,1,0,85500.0,2,2,0,0,38.0,6.8,3,2.0,0,44
14472,5058451,0,0,1,0,157500.0,2,1,0,0,47.7,6.7,10,2.0,0,15
14473,5058452,0,0,1,0,157500.0,2,1,0,0,47.7,6.7,10,2.0,0,8
14474,5058453,0,0,1,0,157500.0,2,1,0,0,47.7,6.7,10,2.0,0,39
14480,5058460,0,0,1,2,225000.0,2,2,0,0,34.2,4.11,8,4.0,0,38
14481,5058461,0,0,1,2,225000.0,2,2,0,0,34.2,4.11,8,4.0,0,53
14482,5058462,0,0,1,2,225000.0,2,2,0,0,34.2,4.11,8,4.0,0,17
14484,5058464,0,0,1,2,225000.0,2,2,0,0,34.2,4.11,8,4.0,0,15
14485,5058466,0,0,1,2,225000.0,2,2,0,0,34.2,4.11,8,4.0,0,30
14487,5058468,1,0,1,1,157500.0,2,2,0,0,27.11,2.4,17,3.0,0,43
14488,5058469,1,0,1,1,157500.0,2,2,0,0,27.11,2.4,17,3.0,0,50
14490,5058471,1,0,1,1,157500.0,2,2,0,0,27.11,2.4,17,3.0,0,7
14491,5058474,1,1,1,0,225000.0,0,1,1,0,56.8,0.0,12,1.0,0,12
14492,5058475,1,1,1,0,225000.0,0,1,1,0,56.8,0.0,12,1.0,0,9
14494,5058477,1,1,1,0,225000.0,0,1,1,0,56.8,0.0,12,1.0,0,32
14497,5058482,1,1,1,0,225000.0,0,1,1,0,56.8,0.0,12,1.0,0,15
14498,5058483,1,1,1,0,225000.0,0,1,1,0,56.8,0.0,12,1.0,0,14
14499,5058484,1,0,0,0,270000.0,2,2,1,0,41.8,3.7,4,1.0,0,12
14500,5058485,1,0,0,0,270000.0,2,2,1,0,41.8,3.7,4,1.0,0,19
14501,5058486,1,0,0,0,270000.0,2,2,1,0,41.8,3.7,4,1.0,0,11
14503,5058488,1,0,0,0,270000.0,2,2,1,0,41.8,3.7,4,1.0,0,22
14508,5058494,1,0,0,0,270000.0,2,2,1,0,41.8,3.7,4,1.0,0,3
14509,5058495,0,0,1,0,148500.0,0,2,0,0,62.4,0.0,12,2.0,0,44
14511,5058499,0,0,1,0,148500.0,0,2,0,0,62.4,0.0,12,2.0,0,28
14512,5058500,0,0,1,0,148500.0,0,2,0,0,62.4,0.0,12,2.0,0,41
14514,5058502,0,0,1,0,148500.0,0,2,0,0,62.4,0.0,12,2.0,0,3
14516,5058504,0,0,1,0,148500.0,0,2,0,0,62.4,0.0,12,2.0,0,15
14518,5058506,0,0,1,0,148500.0,0,2,0,0,62.4,0.0,12,2.0,0,11
14523,5058511,0,0,1,0,148500.0,0,2,0,0,62.4,0.0,12,2.0,0,14
14525,5058513,1,0,1,1,180000.0,2,2,0,0,23.1,2.8,4,3.0,0,3
14526,5058514,1,0,1,1,180000.0,2,2,0,0,23.1,2.8,4,3.0,0,29
14527,5058515,0,0,0,0,81000.0,2,2,0,0,53.11,19.474999999999998,4,2.0,0,38
14528,5058521,0,0,1,0,380250.0,2,2,0,3,39.11,9.3,8,2.0,0,21
14529,5058522,0,0,1,0,380250.0,2,2,0,3,39.11,9.3,8,2.0,0,25
14531,5058526,0,0,1,0,112500.0,0,2,0,0,59.1,0.0,12,2.0,0,48
14532,5058527,1,0,0,0,380250.0,2,2,1,1,25.3,1.4,15,1.0,0,22
14533,5058528,1,0,0,0,380250.0,2,2,1,1,25.3,1.4,15,1.0,0,5
14535,5058533,0,0,1,0,90000.0,0,2,0,0,58.11,0.0,12,2.0,0,28
14536,5058534,0,0,1,0,90000.0,0,2,0,0,58.11,0.0,12,2.0,0,12
14542,5058540,0,0,1,0,90000.0,0,2,0,0,58.11,0.0,12,2.0,0,5
14543,5058541,1,1,1,0,135000.0,0,2,0,0,64.6,0.0,12,2.0,0,28
14544,5058542,1,1,1,0,135000.0,0,2,0,0,64.6,0.0,12,2.0,0,50
14545,5058543,1,1,1,0,135000.0,0,2,0,0,64.6,0.0,12,2.0,0,54
14548,5058547,0,0,1,0,225000.0,2,2,1,0,43.7,14.8,13,1.0,0,14
14549,5058548,0,0,1,0,225000.0,2,2,1,0,43.7,14.8,13,1.0,0,9
14550,5058549,0,0,1,0,135000.0,2,1,1,0,54.2,10.0,10,1.0,0,7
14551,5058550,0,0,1,0,135000.0,2,1,1,0,54.2,10.0,10,1.0,0,6
14552,5058551,1,1,1,0,135000.0,2,1,1,0,27.1,3.2,8,1.0,0,17
14555,5058554,0,1,1,0,135000.0,0,2,0,0,63.6,0.0,12,2.0,0,20
14556,5058555,0,1,1,0,135000.0,0,2,0,0,63.6,0.0,12,2.0,0,32
14557,5058556,0,1,1,0,135000.0,0,2,0,0,63.6,0.0,12,2.0,0,13
14558,5061065,1,1,0,0,256500.0,0,1,0,0,60.0,0.0,12,2.0,0,33
14559,5061066,1,1,0,0,256500.0,0,1,0,0,60.0,0.0,12,2.0,0,39
14560,5061067,1,1,0,0,256500.0,0,1,0,0,60.0,0.0,12,2.0,0,15
14561,5061068,1,1,0,0,256500.0,0,1,0,0,60.0,0.0,12,2.0,0,6
14562,5061069,1,1,0,0,256500.0,0,1,0,0,60.0,0.0,12,2.0,0,17
14564,5061072,0,0,0,0,90000.0,2,2,0,0,42.1,0.5,15,2.0,0,21
14565,5061073,1,0,0,0,90000.0,2,2,0,0,53.6,0.8,8,2.0,0,7
14566,5061074,1,1,0,0,157500.0,2,2,0,0,40.1,8.1,12,2.0,0,24
14567,5061075,1,1,0,0,157500.0,2,2,0,0,40.1,8.1,12,2.0,0,33
14568,5061076,1,1,0,0,157500.0,2,2,0,0,40.1,8.1,12,2.0,0,59
14571,5061080,1,0,0,0,270000.0,2,1,0,0,29.4,6.1,12,2.0,0,53
14572,5061081,1,0,0,0,270000.0,2,1,0,0,29.4,6.1,12,2.0,0,3
14573,5061082,1,0,0,0,270000.0,2,1,0,0,29.4,6.1,12,2.0,0,21
14574,5061083,0,0,0,0,157500.0,2,2,1,0,55.9,18.3,1,1.0,0,20
14575,5061084,0,0,0,0,157500.0,2,2,1,0,55.9,18.3,1,1.0,0,22
14576,5061085,0,0,0,0,139500.0,2,2,1,0,25.11,2.1,3,1.0,0,46
14577,5061086,0,1,0,3,135000.0,2,2,0,0,30.5,8.1,15,5.0,0,44
14578,5061087,0,1,0,3,135000.0,2,2,0,0,30.5,8.1,15,5.0,0,6
14579,5061088,0,1,0,3,135000.0,2,2,0,0,30.5,8.1,15,5.0,0,16
14580,5061089,0,1,0,3,135000.0,2,2,0,0,30.5,8.1,15,5.0,0,37
14582,5061091,0,1,0,3,135000.0,2,2,0,0,30.5,8.1,15,5.0,1,56
14583,5061094,0,0,1,1,180000.0,2,2,0,0,41.0,18.6,8,3.0,0,35
14584,5061095,0,0,1,1,180000.0,2,2,0,0,41.0,18.6,8,3.0,0,6
14585,5061099,1,1,1,0,112500.0,2,2,1,0,26.2,4.3,2,1.0,0,30
14586,5061100,1,1,1,0,112500.0,2,2,1,0,26.2,4.3,2,1.0,0,48
14587,5061101,1,1,1,0,112500.0,2,2,1,0,26.2,4.3,2,1.0,0,9
14588,5061102,1,1,0,2,139500.0,2,2,0,0,35.7,4.4,3,4.0,0,18
14589,5061103,1,1,0,2,139500.0,2,2,0,0,35.7,4.4,3,4.0,0,22
14590,5061106,1,1,1,1,247500.0,2,2,0,0,43.2,10.11,3,3.0,0,22
14591,5061107,1,1,1,1,247500.0,2,2,0,0,43.2,10.11,3,3.0,0,19
14592,5061108,1,1,1,1,247500.0,2,2,0,0,43.2,10.11,3,3.0,0,33
14593,5061109,1,1,1,1,247500.0,2,2,0,0,43.2,10.11,3,3.0,0,52
